"Date","Price","Volume","Market_cap"
"2022-04-20 00:00:00 UTC+0","422.18168589","1684344617.832971","70963228669.50735000"
"2022-04-19 00:00:00 UTC+0","416.92367753","1663405006.642267","70069289513.02328000"
"2022-04-18 00:00:00 UTC+0","407.52660228","887315102.680725","68520314957.12335000"
"2022-04-17 00:00:00 UTC+0","417.72925613","960255591.976439","70352696631.83182000"
"2022-04-16 00:00:00 UTC+0","417.56535509","1092656125.865617","70113766960.73828000"
"2022-04-15 00:00:00 UTC+0","415.28049616","637543282.995995","69824031691.95126000"
"2022-04-14 00:00:00 UTC+0","423.54287680","1726755978.774398","71207307204.25941000"
"2022-04-13 00:00:00 UTC+0","414.59150617","1974498684.823981","69708186956.16621000"
"2022-04-12 00:00:00 UTC+0","394.05470315","2139768656.214283","66255189769.71295000"
"2022-04-11 00:00:00 UTC+0","419.82285193","1230641841.878475","70798823665.38066000"
"2022-04-10 00:00:00 UTC+0","426.92155321","1312491096.849558","71781324518.36812000"
"2022-04-09 00:00:00 UTC+0","421.46865245","1895964802.565982","70595674729.47571000"
"2022-04-08 00:00:00 UTC+0","437.09242241","1902419275.690382","73491424319.16377000"
"2022-04-07 00:00:00 UTC+0","420.52141754","2227804262.082520","70913339346.85448000"
"2022-04-06 00:00:00 UTC+0","446.69282766","2111671411.185174","75257138923.67526000"
"2022-04-05 00:00:00 UTC+0","447.40217543","2040640167.566722","75127757360.83472000"
"2022-04-04 00:00:00 UTC+0","449.05177734","1926051773.649605","75453944280.38243000"
"2022-04-03 00:00:00 UTC+0","436.63460929","1719409479.349891","73580203376.82477000"
"2022-04-02 00:00:00 UTC+0","446.51720878","2415807550.643166","74975843094.60384000"
"2022-04-01 00:00:00 UTC+0","428.76337200","1862521187.811341","72076475923.10056000"
"2022-03-31 00:00:00 UTC+0","442.79274502","1873665298.290418","74528326961.85920000"
"2022-03-30 00:00:00 UTC+0","434.26913259","1642982250.936633","73031351753.69048000"
"2022-03-29 00:00:00 UTC+0","429.88408936","1785452104.835150","72525569986.30646000"
"2022-03-28 00:00:00 UTC+0","429.79204159","1228513374.377809","72171510772.34586000"
"2022-03-27 00:00:00 UTC+0","415.64086101","810539522.986338","69918476312.58119000"
"2022-03-26 00:00:00 UTC+0","410.97060844","1382665232.199932","69101357831.00623000"
"2022-03-25 00:00:00 UTC+0","413.51993836","1414904527.132982","69570163337.93143000"
"2022-03-24 00:00:00 UTC+0","407.72644881","1359589492.003998","68533085664.44501500"
"2022-03-23 00:00:00 UTC+0","403.97442032","1410134835.898832","67944911784.28478000"
"2022-03-22 00:00:00 UTC+0","396.48470416","1117952150.032721","66563040409.07858000"
"2022-03-21 00:00:00 UTC+0","390.73393615","1089593267.974483","65740764174.25152000"
"2022-03-20 00:00:00 UTC+0","399.60386257","942688898.084592","67167808769.26283000"
"2022-03-19 00:00:00 UTC+0","397.63231468","1348743666.648499","66860410901.46899400"
"2022-03-18 00:00:00 UTC+0","392.37620805","1283779184.118896","65846032213.57711000"
"2022-03-17 00:00:00 UTC+0","385.65194637","1510185427.373259","64769916794.36590000"
"2022-03-16 00:00:00 UTC+0","371.55106648","1137029114.838730","62545699437.98864000"
"2022-03-15 00:00:00 UTC+0","372.98359152","1212240585.105538","62671877529.37582400"
"2022-03-14 00:00:00 UTC+0","362.34213684","376150073.585478","60866119883.07311000"
"2022-03-13 00:00:00 UTC+0","372.86114279","964508018.308636","62799547814.06692500"
"2022-03-12 00:00:00 UTC+0","372.36543603","1295143505.749849","62803713530.74828000"
"2022-03-11 00:00:00 UTC+0","371.96825461","1594885257.384290","62505187316.17649000"
"2022-03-10 00:00:00 UTC+0","393.61178702","1804524853.456224","66202668578.40440000"
"2022-03-09 00:00:00 UTC+0","381.74362263","1436515784.458824","64220105349.65272000"
"2022-03-08 00:00:00 UTC+0","381.51985750","1813986132.758098","63911307485.45487000"
"2022-03-07 00:00:00 UTC+0","375.28210611","1181871869.768692","63077523633.75106000"
"2022-03-06 00:00:00 UTC+0","385.44055545","1178995370.374290","64694552915.98726000"
"2022-03-05 00:00:00 UTC+0","375.02675750","1412989509.498432","63038204707.34740400"
"2022-03-04 00:00:00 UTC+0","402.97758411","876430177.801124","67836012886.51726000"
"2022-03-03 00:00:00 UTC+0","409.28166915","1535399359.543726","68815406699.78511000"
"2022-03-02 00:00:00 UTC+0","409.35284973","2509007292.682648","68682205857.10456000"
"2022-03-01 00:00:00 UTC+0","395.81210282","1540189377.899870","66424867796.34133000"
"2022-02-28 00:00:00 UTC+0","361.29486595","1258267471.188831","60867607019.91463500"
"2022-02-27 00:00:00 UTC+0","373.70796614","1034746780.509341","62626174042.79944000"
"2022-02-26 00:00:00 UTC+0","375.03608137","1248836310.744828","63040996747.37649000"
"2022-02-25 00:00:00 UTC+0","361.33807350","2319428614.462771","60666123711.91457000"
"2022-02-24 00:00:00 UTC+0","367.52516883","1287048726.698975","61823423821.17144000"
"2022-02-23 00:00:00 UTC+0","374.42956852","1611578892.707913","62997037014.43592000"
"2022-02-22 00:00:00 UTC+0","356.95637673","1618738858.818054","60272497691.14773000"
"2022-02-21 00:00:00 UTC+0","381.57536304","1148015812.111064","64427436020.24641000"
"2022-02-20 00:00:00 UTC+0","400.69407383","938066424.215504","67268132030.63900000"
"2022-02-19 00:00:00 UTC+0","399.96396484","388266118.980250","67290288640.62562600"
"2022-02-18 00:00:00 UTC+0","402.66855247","1129722977.615285","67768130125.47836000"
"2022-02-17 00:00:00 UTC+0","428.81808757","1325457432.780916","72209779015.14417000"
"2022-02-16 00:00:00 UTC+0","433.47281446","2097197141.720226","72921371863.18454000"
"2022-02-15 00:00:00 UTC+0","403.57720920","494813179.009132","67927392995.63531500"
"2022-02-14 00:00:00 UTC+0","399.29362973","902171066.491817","67161724930.41176600"
"2022-02-13 00:00:00 UTC+0","403.39577765","1063115282.959252","67644926163.61093000"
"2022-02-12 00:00:00 UTC+0","400.97470111","1177766624.548052","67387149413.09772000"
"2022-02-11 00:00:00 UTC+0","415.51709605","1618182595.828822","69943257673.95715000"
"2022-02-10 00:00:00 UTC+0","422.31035806","1364378147.316774","71003391605.57011000"
"2022-02-09 00:00:00 UTC+0","409.41137551","1901135964.201900","68941548308.23026000"
"2022-02-08 00:00:00 UTC+0","433.95641990","1484506914.055934","73021174370.41232000"
"2022-02-07 00:00:00 UTC+0","419.73926719","1145278303.189824","70526761117.54468000"
"2022-02-06 00:00:00 UTC+0","414.64214990","1707243779.527121","69907252285.91177000"
"2022-02-05 00:00:00 UTC+0","400.05369290","1434080864.267970","67023578508.59132000"
"2022-02-04 00:00:00 UTC+0","370.67591619","932845622.323784","62279822866.07972000"
"2022-02-03 00:00:00 UTC+0","367.78060889","944360828.973581","61845292783.10847000"
"2022-02-02 00:00:00 UTC+0","386.42137001","1147831730.509517","64988396077.18928000"
"2022-02-01 00:00:00 UTC+0","376.51047776","1183978070.322688","63111084940.62619000"
"2022-01-31 00:00:00 UTC+0","378.33701936","809713293.946026","63620799335.23713000"
"2022-01-30 00:00:00 UTC+0","390.15935660","1077437029.460952","65455197964.94471000"
"2022-01-29 00:00:00 UTC+0","386.63746710","1325803443.849609","64930462385.45425400"
"2022-01-28 00:00:00 UTC+0","391.34316556","1784274033.206027","65799279877.53618000"
"2022-01-27 00:00:00 UTC+0","376.45471351","1801411194.224128","63597418218.23682000"
"2022-01-26 00:00:00 UTC+0","385.10484280","1926309749.808881","64635129351.40751000"
"2022-01-25 00:00:00 UTC+0","372.50320062","2644012029.563425","62631584015.91209400"
"2022-01-24 00:00:00 UTC+0","383.37737094","2242215151.698180","64459934780.33848000"
"2022-01-23 00:00:00 UTC+0","359.01344195","3590172456.288106","60116625363.67094400"
"2022-01-22 00:00:00 UTC+0","383.86404935","3089461134.141803","64653946477.53362000"
"2022-01-21 00:00:00 UTC+0","441.54175721","1653634388.745571","74494921473.01782000"
"2022-01-20 00:00:00 UTC+0","464.38929630","1446235304.910065","78467831653.85156000"
"2022-01-19 00:00:00 UTC+0","471.75845098","1663280879.860174","79371321638.67601000"
"2022-01-18 00:00:00 UTC+0","476.39455191","1711972220.788772","80113395111.70406000"
"2022-01-17 00:00:00 UTC+0","498.59986070","1332107668.712055","83904334598.77933000"
"2022-01-16 00:00:00 UTC+0","495.22486716","1511805154.980355","83034121647.52852000"
"2022-01-15 00:00:00 UTC+0","490.05874502","1775644712.449493","82170008339.50629000"
"2022-01-14 00:00:00 UTC+0","476.59756744","1836655379.263522","80256860311.51465000"
"2022-01-13 00:00:00 UTC+0","486.90638493","1732515894.065111","81968927554.14449000"
"2022-01-12 00:00:00 UTC+0","463.42755474","2693923972.608510","78027582165.11958000"
"2022-01-11 00:00:00 UTC+0","425.31087976","2283995177.355379","71469070530.31258000"
"2022-01-10 00:00:00 UTC+0","439.15662582","1017473215.748263","73802928625.34749000"
"2022-01-09 00:00:00 UTC+0","430.92942234","2109223635.283141","72662332918.36339000"
"2022-01-08 00:00:00 UTC+0","448.57883955","2340876849.923505","75431982009.16672000"
"2022-01-07 00:00:00 UTC+0","474.78514501","2262100948.122509","80086178245.53891000"
"2022-01-06 00:00:00 UTC+0","476.57900202","2238201788.509528","80376575794.46985000"
"2022-01-05 00:00:00 UTC+0","508.80180481","1866547636.520650","86116119394.81990000"
"2022-01-04 00:00:00 UTC+0","513.23643094","1155605567.680977","86379864692.99603000"
"2022-01-03 00:00:00 UTC+0","531.64584013","1220807572.143435","89522189019.55650000"
"2022-01-02 00:00:00 UTC+0","528.86565384","820262618.049389","88661538317.93062000"
"2022-01-01 00:00:00 UTC+0","511.80476698","1750642164.954746","86323960659.40782000"
"2021-12-31 00:00:00 UTC+0","518.37164114","1698742743.025545","87050521604.65057000"
"2021-12-30 00:00:00 UTC+0","514.18648632","1354698230.231852","86121656107.66530000"
"2021-12-29 00:00:00 UTC+0","536.17533068","2359858892.476065","90330999470.31949000"
"2021-12-28 00:00:00 UTC+0","564.67780304","1838703937.579452","95279493611.64384000"
"2021-12-27 00:00:00 UTC+0","547.47649994","1356354521.733289","92035994606.58185000"
"2021-12-26 00:00:00 UTC+0","548.74494507","1190695627.424119","92441360231.32367000"
"2021-12-25 00:00:00 UTC+0","542.69835928","1580172422.050662","91373285919.82881000"
"2021-12-24 00:00:00 UTC+0","549.82658172","1812462412.530370","92280915089.05827000"
"2021-12-23 00:00:00 UTC+0","534.69813674","1425636263.134190","90182492751.57364000"
"2021-12-22 00:00:00 UTC+0","530.00640750","1434096929.325062","89294190471.49745000"
"2021-12-21 00:00:00 UTC+0","526.59785246","481169380.368500","88675975411.82384000"
"2021-12-20 00:00:00 UTC+0","530.11874225","1043023863.168432","89132593996.60892000"
"2021-12-19 00:00:00 UTC+0","536.18716822","1058739536.761816","90157712271.86766000"
"2021-12-18 00:00:00 UTC+0","526.48547892","1263802707.439827","88621998225.15762000"
"2021-12-17 00:00:00 UTC+0","526.94183531","1271490920.832468","88739042728.23470000"
"2021-12-16 00:00:00 UTC+0","539.35658086","1459793198.089823","90516070605.93126000"
"2021-12-15 00:00:00 UTC+0","527.28759462","2102957892.832786","88467152917.59581000"
"2021-12-14 00:00:00 UTC+0","522.83762267","1857063942.648575","88136999321.73947000"
"2021-12-13 00:00:00 UTC+0","569.00042631","1226159947.739639","95781352542.45345000"
"2021-12-12 00:00:00 UTC+0","564.27825549","1751228657.616518","95058056440.36154000"
"2021-12-11 00:00:00 UTC+0","553.61338772","2061957673.598908","93909797723.08975000"
"2021-12-10 00:00:00 UTC+0","574.64180615","2138850107.715298","96991666247.38249000"
"2021-12-09 00:00:00 UTC+0","604.99156703","950989762.117386","101696478776.10591000"
"2021-12-08 00:00:00 UTC+0","578.53999463","1652489519.449650","97186791666.94543000"
"2021-12-07 00:00:00 UTC+0","588.43482638","1134910473.651400","98720942135.86618000"
"2021-12-06 00:00:00 UTC+0","555.82127039","2288311513.664084","93250170464.80862000"
"2021-12-05 00:00:00 UTC+0","567.24951795","2266233562.722723","95335338060.06216000"
"2021-12-04 00:00:00 UTC+0","596.40436628","2382852302.693731","100528004276.42007000"
"2021-12-03 00:00:00 UTC+0","620.50708711","1617408815.099449","104330222381.41449000"
"2021-12-02 00:00:00 UTC+0","627.52981353","1515106862.654508","105462458343.29141000"
"2021-12-01 00:00:00 UTC+0","624.04788714","2439816624.457762","104925562003.63310000"
"2021-11-30 00:00:00 UTC+0","623.81915843","2325905243.943369","104784648775.37642000"
"2021-11-29 00:00:00 UTC+0","611.44823358","1989683137.729590","102859413042.39499000"
"2021-11-28 00:00:00 UTC+0","598.06588265","2286083326.029130","100563350064.07237000"
"2021-11-27 00:00:00 UTC+0","585.56559300","3590433261.234903","98163785738.51369000"
"2021-11-26 00:00:00 UTC+0","638.16827337","3220559430.769233","107424492828.26445000"
"2021-11-25 00:00:00 UTC+0","591.41382840","1684423139.757482","99379066100.37683000"
"2021-11-24 00:00:00 UTC+0","593.48669166","2477156620.745758","99757241785.07602000"
"2021-11-23 00:00:00 UTC+0","559.98884919","2102538150.311685","94141555128.42072000"
"2021-11-22 00:00:00 UTC+0","590.25411891","1939044330.212048","99417134265.90721000"
"2021-11-21 00:00:00 UTC+0","605.52861704","1997292580.829934","101748904918.52667000"
"2021-11-20 00:00:00 UTC+0","584.29260213","1997409357.431559","97897877035.36423000"
"2021-11-19 00:00:00 UTC+0","530.95701296","2853667453.449767","89273538349.98795000"
"2021-11-18 00:00:00 UTC+0","580.01331473","2675180273.988910","97395197941.88988000"
"2021-11-17 00:00:00 UTC+0","591.34911281","3785748029.642495","99072575969.34612000"
"2021-11-16 00:00:00 UTC+0","635.70601019","2164485657.590104","107179034486.68674000"
"2021-11-15 00:00:00 UTC+0","654.62519583","2176186844.850844","109344591546.65788000"
"2021-11-14 00:00:00 UTC+0","652.23378178","2130842944.858373","109752105406.01126000"
"2021-11-13 00:00:00 UTC+0","629.09510518","2217116489.610660","105472491968.83057000"
"2021-11-12 00:00:00 UTC+0","629.71141982","2337919696.524454","106206623233.60594000"
"2021-11-11 00:00:00 UTC+0","611.44228099","3696723702.120998","102244405701.09842000"
"2021-11-10 00:00:00 UTC+0","636.92761791","1382513876.634707","107121024764.02724000"
"2021-11-09 00:00:00 UTC+0","654.54800939","2736003241.609642","110441230385.45178000"
"2021-11-08 00:00:00 UTC+0","650.49551874","2959585574.605040","109351224513.36607000"
"2021-11-07 00:00:00 UTC+0","636.05409573","2732633332.097096","106678784796.95503000"
"2021-11-06 00:00:00 UTC+0","607.38831129","823889824.004282","102239350031.91696000"
"2021-11-05 00:00:00 UTC+0","561.07554394","918351949.366726","93684809790.80734000"
"2021-11-04 00:00:00 UTC+0","569.41645935","2535572381.334029","95580886279.62439000"
"2021-11-03 00:00:00 UTC+0","555.34275866","2354014158.782399","93300469526.21828000"
"2021-11-02 00:00:00 UTC+0","551.28856786","2510289680.459012","92000730617.12926000"
"2021-11-01 00:00:00 UTC+0","524.70493251","2055395356.747458","88397508686.16068000"
"2021-10-31 00:00:00 UTC+0","526.94392277","2156161648.209199","88364902395.50041000"
"2021-10-30 00:00:00 UTC+0","529.28824722","2569613187.937993","88860227505.95818000"
"2021-10-29 00:00:00 UTC+0","491.71404074","2628914115.028964","82561621362.28908000"
"2021-10-28 00:00:00 UTC+0","450.85609414","2316775185.467066","75903656465.65352000"
"2021-10-27 00:00:00 UTC+0","478.44458996","1508840530.110738","80677268288.53760000"
"2021-10-26 00:00:00 UTC+0","487.15211541","1284541316.639778","81913681359.43121000"
"2021-10-25 00:00:00 UTC+0","477.97040156","1254106530.292120","80199757017.45264000"
"2021-10-24 00:00:00 UTC+0","484.83585325","1129514282.599780","81934945154.53473000"
"2021-10-23 00:00:00 UTC+0","481.15252900","1898030478.473964","80952725832.11777000"
"2021-10-22 00:00:00 UTC+0","472.69320636","3033090976.752762","79624573356.90178000"
"2021-10-21 00:00:00 UTC+0","503.12263902","1833542986.521904","84745122606.46230000"
"2021-10-20 00:00:00 UTC+0","488.57586986","1825139625.916883","82011979459.14874000"
"2021-10-19 00:00:00 UTC+0","484.96283077","1999076149.174754","81885592095.64990000"
"2021-10-18 00:00:00 UTC+0","470.60374233","1637429357.915336","79058266963.29211000"
"2021-10-17 00:00:00 UTC+0","467.81392064","1796083737.658238","78849039775.03170000"
"2021-10-16 00:00:00 UTC+0","476.06043686","2781284707.504044","80060746880.21066000"
"2021-10-15 00:00:00 UTC+0","471.83904758","2484696901.077151","79032448286.10008000"
"2021-10-14 00:00:00 UTC+0","469.57214834","4647235190.172990","78760669251.04555000"
"2021-10-13 00:00:00 UTC+0","440.36732782","2953161958.332562","73896020833.16838000"
"2021-10-12 00:00:00 UTC+0","412.90416622","1424414188.064246","63683402507.01241000"
"2021-10-11 00:00:00 UTC+0","404.32984208","1339995646.381851","62527397932.99623000"
"2021-10-10 00:00:00 UTC+0","422.31249960","1353245268.384111","65232908458.29749000"
"2021-10-09 00:00:00 UTC+0","418.31734306","2658332981.978615","64773787608.15221000"
"2021-10-08 00:00:00 UTC+0","439.93264704","1940999669.395623","67866518612.22393000"
"2021-10-07 00:00:00 UTC+0","435.26200609","1968600658.182751","67279547298.14212000"
"2021-10-06 00:00:00 UTC+0","443.43544773","1452505521.350991","68612810246.75586000"
"2021-10-05 00:00:00 UTC+0","427.54586152","1586207427.033750","66091266343.13518500"
"2021-10-04 00:00:00 UTC+0","431.44901581","1415239078.774639","66727470440.89087000"
"2021-10-03 00:00:00 UTC+0","429.35053142","1699720379.306898","66403151475.90375000"
"2021-10-02 00:00:00 UTC+0","421.46751259","2049639019.178600","65027593878.11336000"
"2021-10-01 00:00:00 UTC+0","387.51835247","1699723204.644169","59862261975.87842600"
"2021-09-30 00:00:00 UTC+0","368.21137137","2218687351.957908","56833140653.68402000"
"2021-09-29 00:00:00 UTC+0","332.20696355","1258434685.770505","51521247447.87336000"
"2021-09-28 00:00:00 UTC+0","335.63708075","1423797942.680404","51867223800.69980000"
"2021-09-27 00:00:00 UTC+0","344.56046836","1841498071.121506","54001567375.67399600"
"2021-09-26 00:00:00 UTC+0","351.31977164","1270920363.034727","54335702254.93690000"
"2021-09-25 00:00:00 UTC+0","355.75121762","1956077739.198948","55591125028.50592000"
"2021-09-24 00:00:00 UTC+0","384.85050938","1399652340.617111","59372501849.19400000"
"2021-09-23 00:00:00 UTC+0","378.30438389","1529450796.817933","58386015867.00316000"
"2021-09-22 00:00:00 UTC+0","343.88837782","1890967604.229705","53142685672.70952600"
"2021-09-21 00:00:00 UTC+0","363.89281877","2187191463.612268","55807688333.67029000"
"2021-09-20 00:00:00 UTC+0","409.86567420","1153474187.825259","63338039422.34862000"
"2021-09-19 00:00:00 UTC+0","411.49215032","1189676773.570641","63476626164.37432000"
"2021-09-18 00:00:00 UTC+0","405.92466228","1394676417.052289","63043960569.65185000"
"2021-09-17 00:00:00 UTC+0","424.92863463","1566913036.096906","65615252928.99098000"
"2021-09-16 00:00:00 UTC+0","429.92698494","1561669782.186448","66397294535.70220000"
"2021-09-15 00:00:00 UTC+0","414.29388624","1471666239.082251","63965140618.53152000"
"2021-09-14 00:00:00 UTC+0","400.88829551","1958341644.715329","61836604514.07650000"
"2021-09-13 00:00:00 UTC+0","417.78466673","1500885417.158933","64725512440.31579000"
"2021-09-12 00:00:00 UTC+0","404.14547675","1416277397.007521","62448302557.36764500"
"2021-09-11 00:00:00 UTC+0","401.63387408","2068447271.759291","62065949287.93618000"
"2021-09-10 00:00:00 UTC+0","421.90434620","2170756408.113559","65361763607.67077000"
"2021-09-09 00:00:00 UTC+0","414.01508473","2645148614.504695","64391771501.81906000"
"2021-09-08 00:00:00 UTC+0","418.71990412","4229772993.348521","64719149899.39477000"
"2021-09-07 00:00:00 UTC+0","497.36299721","2038975191.807023","76823850589.04639000"
"2021-09-06 00:00:00 UTC+0","502.64789931","1654292586.894623","77580110429.22977000"
"2021-09-05 00:00:00 UTC+0","499.23220832","2164375128.687840","77210985540.40028000"
"2021-09-04 00:00:00 UTC+0","487.50281554","1961841627.416676","75183682793.79868000"
"2021-09-03 00:00:00 UTC+0","484.92303782","2163061555.832274","74934946404.63640000"
"2021-09-02 00:00:00 UTC+0","490.19030974","2082474521.461365","75616163844.14787000"
"2021-09-01 00:00:00 UTC+0","466.32506819","2264660553.355553","72059236389.63062000"
"2021-08-31 00:00:00 UTC+0","461.07413281","1882612669.113406","71302040315.88450000"
"2021-08-30 00:00:00 UTC+0","481.11230727","1549893105.050246","74282424323.41630000"
"2021-08-29 00:00:00 UTC+0","486.11351063","1575244679.636221","75061435375.20934000"
"2021-08-28 00:00:00 UTC+0","494.49102675","2356866526.550283","76421141931.36273000"
"2021-08-27 00:00:00 UTC+0","483.59478097","3235994014.895144","75086628042.77792000"
"2021-08-26 00:00:00 UTC+0","503.06001943","3135514100.431467","77788566247.38934000"
"2021-08-25 00:00:00 UTC+0","472.56789941","2714285782.957294","73440151948.04544000"
"2021-08-24 00:00:00 UTC+0","499.64719224","3634433588.097943","77267801785.69308000"
"2021-08-23 00:00:00 UTC+0","448.54604986","1602226689.074991","69395126714.92691000"
"2021-08-22 00:00:00 UTC+0","450.15278231","2070053098.357232","69659003452.02140000"
"2021-08-21 00:00:00 UTC+0","453.52976112","2261975810.688770","70037579538.80284000"
"2021-08-20 00:00:00 UTC+0","430.26289463","2487648986.844707","65726343115.57676000"
"2021-08-19 00:00:00 UTC+0","401.11859918","2128230790.516067","62145691624.65150500"
"2021-08-18 00:00:00 UTC+0","401.41084382","2233266778.462627","62280876139.74908000"
"2021-08-17 00:00:00 UTC+0","416.90934851","2290119855.400846","65224358497.13265000"
"2021-08-16 00:00:00 UTC+0","413.35294113","1554988599.537159","63784043199.77024000"
"2021-08-15 00:00:00 UTC+0","409.32395231","1812232421.462215","63344089223.87855500"
"2021-08-14 00:00:00 UTC+0","410.21123139","1593153826.498612","63016725340.47912000"
"2021-08-13 00:00:00 UTC+0","385.11114348","2038927323.183859","59332763048.56222000"
"2021-08-12 00:00:00 UTC+0","391.94445300","2195319497.559276","60548205332.75795000"
"2021-08-11 00:00:00 UTC+0","372.73212364","1905176129.773137","57472301267.84832000"
"2021-08-10 00:00:00 UTC+0","354.86681082","1395603017.686617","54561563300.34518000"
"2021-08-09 00:00:00 UTC+0","341.45649732","1404615891.442236","52793795858.29300000"
"2021-08-08 00:00:00 UTC+0","356.21901129","1656565739.441173","54880391473.92621600"
"2021-08-07 00:00:00 UTC+0","342.27520931","1382018983.162489","52876121037.14549000"
"2021-08-06 00:00:00 UTC+0","338.28186877","1380115123.779589","52300826066.09576000"
"2021-08-05 00:00:00 UTC+0","334.97950535","1127855648.605982","51783149635.80224000"
"2021-08-04 00:00:00 UTC+0","323.09980082","1140522219.231158","50072708742.12465000"
"2021-08-03 00:00:00 UTC+0","331.45260000","1216112763.143147","51220580709.04743000"
"2021-08-02 00:00:00 UTC+0","332.37264002","1645961385.243413","51248696205.63272000"
"2021-08-01 00:00:00 UTC+0","334.98502852","1506775910.705664","51852888023.74996000"
"2021-07-31 00:00:00 UTC+0","322.74375771","1393575305.098107","49890385871.61259000"
"2021-07-30 00:00:00 UTC+0","317.11529159","1155821715.148644","49354872792.00751500"
"2021-07-29 00:00:00 UTC+0","313.71348327","1446736619.946293","48440837958.95631000"
"2021-07-28 00:00:00 UTC+0","313.49628974","1687336696.442490","48212394058.54210000"
"2021-07-27 00:00:00 UTC+0","302.95856151","2462514230.174129","47090950811.83597600"
"2021-07-26 00:00:00 UTC+0","305.46745836","1241688365.973296","47183893750.72237000"
"2021-07-25 00:00:00 UTC+0","301.47389947","1507391380.404357","46583469226.00497000"
"2021-07-24 00:00:00 UTC+0","297.64002916","1619528255.778445","45972042411.20604000"
"2021-07-23 00:00:00 UTC+0","293.80166539","1324837574.962074","45356934262.17084000"
"2021-07-22 00:00:00 UTC+0","293.84319116","1744179795.319171","45239141513.15342000"
"2021-07-21 00:00:00 UTC+0","266.39809437","1614468141.860486","41138851777.04929000"
"2021-07-20 00:00:00 UTC+0","282.23704136","1139685728.614326","43760548275.47137500"
"2021-07-19 00:00:00 UTC+0","304.26623167","976999132.929865","46928323583.64445000"
"2021-07-18 00:00:00 UTC+0","300.92427931","1129480208.915707","46537871655.90600000"
"2021-07-17 00:00:00 UTC+0","302.39386950","1501110588.129435","46692034724.77278000"
"2021-07-16 00:00:00 UTC+0","314.63623184","2047778368.487867","48825663947.81495000"
"2021-07-15 00:00:00 UTC+0","309.43396501","1405296813.578319","47745276433.42618600"
"2021-07-14 00:00:00 UTC+0","308.86031388","1018690262.727143","47747229553.78467000"
"2021-07-13 00:00:00 UTC+0","317.75864630","1315081652.389667","49001034088.52431000"
"2021-07-12 00:00:00 UTC+0","322.21935476","905890795.030015","49795281333.24160000"
"2021-07-11 00:00:00 UTC+0","317.67435605","944409662.650123","49113706032.49423000"
"2021-07-10 00:00:00 UTC+0","318.31075691","1165805306.685148","49188528580.23942600"
"2021-07-09 00:00:00 UTC+0","311.53319584","1619108527.801323","48131735208.82834000"
"2021-07-08 00:00:00 UTC+0","328.28831491","1783548169.279841","50772663395.84581000"
"2021-07-07 00:00:00 UTC+0","320.36702982","1844919548.445925","49507487066.40898000"
"2021-07-06 00:00:00 UTC+0","304.02326460","1342883414.642893","47061155248.53360000"
"2021-07-05 00:00:00 UTC+0","308.25871618","1239182756.234433","47786813767.72331000"
"2021-07-04 00:00:00 UTC+0","298.41504436","995509864.169333","46132901612.52061000"
"2021-07-03 00:00:00 UTC+0","288.17217294","1025692279.217627","44372602649.99425500"
"2021-07-02 00:00:00 UTC+0","289.19245069","1331378980.820998","44649305234.25196000"
"2021-07-01 00:00:00 UTC+0","303.74244266","1790095432.868945","46954864788.72594000"
"2021-06-30 00:00:00 UTC+0","300.92392557","1889939149.811485","46872790459.90127000"
"2021-06-29 00:00:00 UTC+0","291.02983529","1659011933.415460","44886803415.53017400"
"2021-06-28 00:00:00 UTC+0","289.22486697","1403604950.212439","44615925834.05021000"
"2021-06-27 00:00:00 UTC+0","277.39963231","1809860258.353293","42798282321.78064000"
"2021-06-26 00:00:00 UTC+0","284.07823075","2246825827.258797","44009190871.73810600"
"2021-06-25 00:00:00 UTC+0","308.79361051","2214812922.829679","47853190843.28099000"
"2021-06-24 00:00:00 UTC+0","296.12730220","2979006480.628633","45761403437.01146000"
"2021-06-23 00:00:00 UTC+0","261.43223962","4239651345.534667","40307776792.15118000"
"2021-06-22 00:00:00 UTC+0","274.27055686","3167364633.199042","42900169324.99198000"
"2021-06-21 00:00:00 UTC+0","340.22815843","1735848239.298672","52532867592.99311000"
"2021-06-20 00:00:00 UTC+0","335.07018119","1215531869.413708","51823405992.95456000"
"2021-06-19 00:00:00 UTC+0","337.63479274","1733550135.991510","52262937024.64517000"
"2021-06-18 00:00:00 UTC+0","353.21264444","1476059646.489214","54283380385.86557000"
"2021-06-17 00:00:00 UTC+0","346.43933842","1712882448.631089","53441971881.88039000"
"2021-06-16 00:00:00 UTC+0","369.01973441","1840165427.452517","57077376078.24857000"
"2021-06-15 00:00:00 UTC+0","371.00423762","2315715122.639570","57233917454.64228000"
"2021-06-14 00:00:00 UTC+0","365.24764664","2179322818.638034","56433712415.26453000"
"2021-06-13 00:00:00 UTC+0","345.04572670","2255909259.609420","53465798044.07577500"
"2021-06-12 00:00:00 UTC+0","346.07702633","2396764203.443381","53238117722.61412000"
"2021-06-11 00:00:00 UTC+0","352.39187863","2560252759.468581","54791987617.99424000"
"2021-06-10 00:00:00 UTC+0","376.18736713","4575803882.958323","58321133322.78771000"
"2021-06-09 00:00:00 UTC+0","353.76240047","5693339245.577852","54677889296.85125000"
"2021-06-08 00:00:00 UTC+0","356.26141468","4201944881.624325","55568008128.47511000"
"2021-06-07 00:00:00 UTC+0","392.02650124","3240284906.459690","60595496609.36863000"
